Annee (0);jour (0);mois (0);dist ÌÊ la cÌ«te (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol ÌÊ bord; Kidnapping;blessÌ©es; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;new_type;newDescriptif;Guns;mousson;distance au port
2011.0;31.0;5.0;;BCD;13:35N;042:37E;Chemical Tanker;Singapore;Steaming;Attempted;6;6;;0;0;0;0;0;0;0437 utc steaming attempted astir lady chemical tanker singapore 30043 9457385 13:35n ‰ÛÒ 042:37e, red sea six pirates in one skiff chased the tanker underway with intend to hijack her. the tanker took all anti-piracy preventive measures resulting in the pirates aborting the attempt.;13.5833333333;42.6166666667;10.0;Tanker;0437 utc steaming attempted astir lady chemical tanker singapore 30043 9457385 13:35n ‰ÛÒ 042:37e, red sea six pirates in one skiff chased the tanker underway with intend to hijack her. the tanker took all anti-piracy preventive measures resulting in the pirates aborting the attempt.;0;0;142.462335493
2011.0;6.0;6.0;;BCD;14:10N;042:19E;Bulk Carrier;Liberia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1200 utc steaming attempted emperor bulk carrier liberia 22064 8315009 14:10n ‰ÛÒ 042:19e,  red sea pirates in two skiffs chased the ship underway with intend to hijack her. the ship increased speed, made evasive manoeuvres and deployed the onboard armed team. crew went into citadel and informed authorities.  later the skiffs stopped and moved away.;14.1666666667;42.3166666667;11.0;Vehicle Carrier;1200 utc steaming attempted emperor bulk carrier liberia 22064 8315009 14:10n ‰ÛÒ 042:19e,  red sea pirates in two skiffs chased the ship underway with intend to hijack her. the ship increased speed, made evasive manoeuvres and deployed the onboard armed team. crew went into citadel and informed authorities.  later the skiffs stopped and moved away.;0;1;99.2960610622
2011.0;7.0;6.0;;BCD;13:33.3N;050:27.4E;Bulk Carrier;Panama;Steaming;Fired upon;7;7;;0;0;0;0;0;0;1315 utc steaming fired upon achilleas bulk carrier panama 22953 8308070 13:33.3n ‰ÛÒ 050:27.4e,  gulf of aden about seven pirates in a skiff chased and fired upon the ship underway. master raised alarm, crew mustered in citadel and deployed security team on bridge who fired warning shots. a naval helicopter arrived at location. the pirates aborted the attempted attack. crew and ship are safe.;13.5508333333;50.4511111111;11.0;Vehicle Carrier;1315 utc steaming fired upon achilleas bulk carrier panama 22953 8308070 13:33.3n ‰ÛÒ 050:27.4e,  gulf of aden about seven pirates in a skiff chased and fired upon the ship underway. master raised alarm, crew mustered in citadel and deployed security team on bridge who fired warning shots. a naval helicopter arrived at location. the pirates aborted the attempted attack. crew and ship are safe.;0;1;536.770396624
2011.0;10.0;6.0;;BCD;13:29N;042:37E;Bulk Carrier;China;Steaming;Fired upon;6;6;;0;0;0;0;0;0;1135 utc steaming fired upon tai shun hai bulk carrier china 27958 8919568 13:29n ‰ÛÒ 042:37e (around 30 nm north of assab, eritrea), red sea six pirates in one skiff chased and fired upon the ship underway. master took all anti piracy preventative measures and contacted the coalition forces resulting in the pirates aborting the attempt.;13.4833333333;42.6166666667;11.0;Vehicle Carrier;1135 utc steaming fired upon tai shun hai bulk carrier china 27958 8919568 13:29n ‰ÛÒ 042:37e (around 30 nm north of assab, eritrea), red sea six pirates in one skiff chased and fired upon the ship underway. master took all anti piracy preventative measures and contacted the coalition forces resulting in the pirates aborting the attempt.;0;1;153.227356459
2011.0;11.0;6.0;;BCD;13:42.1N;042:35.8E;Tanker;Liberia;Steaming;Attempted;5;5;;0;0;0;0;0;0;0420 utc steaming attempted nautic tanker liberia 78845 9150377  13:42.1n ‰ÛÒ 042:35.8e (around 40 nm north of assab, eritrea), red sea five pirates in a skiff chased the tanker underway. small arms and ladder observed in the skiff. all crew except master and oow were mustered at safe point. security guard onboard fired warning shots and pirates moved away.;13.7002777778;42.5855555556;11.0;Tanker;0420 utc steaming attempted nautic tanker liberia 78845 9150377  13:42.1n ‰ÛÒ 042:35.8e (around 40 nm north of assab, eritrea), red sea five pirates in a skiff chased the tanker underway. small arms and ladder observed in the skiff. all crew except master and oow were mustered at safe point. security guard onboard fired warning shots and pirates moved away.;0;1;130.859667104
2011.0;11.0;6.0;;BCD;13:29N;042:43E;Tanker;Hong Kong;Steaming;Attempted;7;7;;0;0;0;0;0;0;0419 utc steaming attempted everbright tanker hong kong 83805 9408217 13:29n ‰ÛÒ 042:43e, red sea while underway the d/o onboard the tanker spotted a skiff on radar. when the skiff approached closer, seven pirates were observed in the skiff. weapons and ladders were sighted. the pirates could not board the tanker due to high freeboard. later the skiff moved away.;13.4833333333;42.7166666667;11.0;Tanker;0419 utc steaming attempted everbright tanker hong kong 83805 9408217 13:29n ‰ÛÒ 042:43e, red sea while underway the d/o onboard the tanker spotted a skiff on radar. when the skiff approached closer, seven pirates were observed in the skiff. weapons and ladders were sighted. the pirates could not board the tanker due to high freeboard. later the skiff moved away.;0;1;151.185456159
2011.0;11.0;6.0;;BCD;13:34.9N;042:37.4E;Chemical Tanker;Norway;Steaming;Fired upon;5;5;;0;0;0;0;0;0;0425 utc steaming fired upon emma victory chemical tanker norway 26218 9105085 13:34.9n ‰ÛÒ 042:37.4e (around 30 nm north of assab, eritrea), red sea master onboard the tanker underway was warned by vessel ahead that there were skiffs in the area. later master saw one skiff approaching his tanker at high speed. the skiff fired towards the tanker and managed to come alongside. master noticed five pirates in the skiff attempting to place the boarding ladder on the tanker. at this time the master also noticed another two skiffs approaching. aggressive manoeuvring by the master resulted in the pirates aborting and moving away.;13.5691666667;42.6177777778;11.0;Tanker;0425 utc steaming fired upon emma victory chemical tanker norway 26218 9105085 13:34.9n ‰ÛÒ 042:37.4e (around 30 nm north of assab, eritrea), red sea master onboard the tanker underway was warned by vessel ahead that there were skiffs in the area. later master saw one skiff approaching his tanker at high speed. the skiff fired towards the tanker and managed to come alongside. master noticed five pirates in the skiff attempting to place the boarding ladder on the tanker. at this time the master also noticed another two skiffs approaching. aggressive manoeuvring by the master resulted in the pirates aborting and moving away.;0;1;143.956212106
2011.0;16.0;6.0;;BCD;13:43.8N;042:56.8E;General Cargo;Gibraltar;Steaming;Attempted;5;5;;0;0;0;0;0;0;0800 utc steaming attempted anna general cargo gibraltar 5044 9566796 13:43.8n ‰ÛÒ 042:56.8e (around 42 nm nxe of assab, eritrea), red sea a skiff with five pirates approached the ship underway at a speed of 25 knots. as the skiff closed in, a pirate with a gun was observed. when the skiff closed in to 100 meters the onboard armed security team fired warning shots resulting in the skiff moving away.;13.7188888889;42.9355555556;12.0;Vehicle Carrier;0800 utc steaming attempted anna general cargo gibraltar 5044 9566796 13:43.8n ‰ÛÒ 042:56.8e (around 42 nm nxe of assab, eritrea), red sea a skiff with five pirates approached the ship underway at a speed of 25 knots. as the skiff closed in, a pirate with a gun was observed. when the skiff closed in to 100 meters the onboard armed security team fired warning shots resulting in the skiff moving away.;1;1;123.304439067
2011.0;29.0;6.0;;BCD;13:17N;042:59E;Chemical Tanker;Marshall Islands;Steaming;Attempted;6;6;;0;0;0;0;0;0;"1530 utc steaming attempted omega dukechemical tanker marshall islands 29130 9470909 13:17n ‰ÛÒ042:59e, red sea two skiffs with six pirates in eachapproached a tanker underway. master raised alarm; crew alerted and commenced evasive manoeuvres. at a distance of 100 meters a ladder and weapons were sighted. onboard security team fired warning shots and the pirates aborted the attack.";13.2833333333;42.9833333333;12.0;Tanker;"1530 utc steaming attempted omega dukechemical tanker marshall islands 29130 9470909 13:17n ‰ÛÒ042:59e, red sea two skiffs with six pirates in eachapproached a tanker underway. master raised alarm; crew alerted and commenced evasive manoeuvres. at a distance of 100 meters a ladder and weapons were sighted. onboard security team fired warning shots and the pirates aborted the attack.";0;1;171.576821798
2011.0;13.0;7.0;;BCD;12:44N;043:18E;Chemical Tanker;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0717 utc steaming attempted north fighter chemical tanker panama 11662 9352597 12:44n ‰ÛÒ 043:18e, red sea pirates armed with guns in two skiffs chased and approached the tanker underway. master mustered crew and ship‰Ûªs security team was deployed to the bridge wings. on sighting the security team, the pirates aborted the attack and moved away.;12.7333333333;43.3;13.0;Tanker;0717 utc steaming attempted north fighter chemical tanker panama 11662 9352597 12:44n ‰ÛÒ 043:18e, red sea pirates armed with guns in two skiffs chased and approached the tanker underway. master mustered crew and ship‰Ûªs security team was deployed to the bridge wings. on sighting the security team, the pirates aborted the attack and moved away.;1;1;126.95124609
2011.0;16.0;7.0;;BCD;13:36.3N;050:17.3E;Bulk Carrier;Panama;Steaming;Attempted;6;6;;0;0;0;0;0;1;0340 utc steaming attempted elinakos bulk carrier panama 38364 9159555 13:36.3n ‰ÛÒ 050:17.3e, gulf of aden six pirates in a skiff chased the ship underway. master raised alarm, crew proceeded to citadel and security guards on board fired a hand flare. the pirates continued to chase the ship and closed to a distance of 300 metres from the ship. the security guards fired a warning shot upon sighting guns, rpg and ladder's on the skiff. the pirates aborted the attempted attack and moved away. incident reported to the warship.;13.6008333333;50.2841666667;14.0;Vehicle Carrier;0340 utc steaming attempted elinakos bulk carrier panama 38364 9159555 13:36.3n ‰ÛÒ 050:17.3e, gulf of aden six pirates in a skiff chased the ship underway. master raised alarm, crew proceeded to citadel and security guards on board fired a hand flare. the pirates continued to chase the ship and closed to a distance of 300 metres from the ship. the security guards fired a warning shot upon sighting guns, rpg and ladder's on the skiff. the pirates aborted the attempted attack and moved away. incident reported to the warship.;1;1;545.902640464
2011.0;18.0;7.0;;BCD;14:36.1N;042:19.1E;LPG Tanker;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0710 utc steaming attempted stella kosan lpg tanker singapore 9175 9373591 14:36.1n ‰ÛÒ 042:19.1e (around 38 nm wsw of al hudaydah, yemen), red sea nine skiffs followed the tanker underway and then surrounded her. one skiff with six men suddenly turned towards the tanker. master took evasive manoeuvres and when the skiff closed to 50-60 metres fuel cans and weapons were sighted. the security team onboard the tanker fired a flare towards the skiff, which was ignored by the skiff. the security team then fired two warning shots which resulted in the skiffs moving away.;14.6002777778;42.3169444444;14.0;Tanker;0710 utc steaming attempted stella kosan lpg tanker singapore 9175 9373591 14:36.1n ‰ÛÒ 042:19.1e (around 38 nm wsw of al hudaydah, yemen), red sea nine skiffs followed the tanker underway and then surrounded her. one skiff with six men suddenly turned towards the tanker. master took evasive manoeuvres and when the skiff closed to 50-60 metres fuel cans and weapons were sighted. the security team onboard the tanker fired a flare towards the skiff, which was ignored by the skiff. the security team then fired two warning shots which resulted in the skiffs moving away.;0;1;71.2120941323
2011.0;20.0;7.0;;BCD;13:25.9N;042:41.6E;Tanker;Marshall Islands;Steaming;Fired upon;7;7;;0;0;0;0;0;0;1540 utc steaming fired upon front pride tanker marshall islands 79978 9018464 13:25.9n ‰ÛÒ 042:41.6e (around 24 nm north of assab, eritrea), red sea a tanker was chased and fired upon by six to seven pirates wearing dark clothes in a skiff. master increased speed and mustered crew. onboard security team released flares and when pirates continued chasing, warning shots were fired resulting in the pirates moving away.;13.4191666667;42.685;14.0;Tanker;1540 utc steaming fired upon front pride tanker marshall islands 79978 9018464 13:25.9n ‰ÛÒ 042:41.6e (around 24 nm north of assab, eritrea), red sea a tanker was chased and fired upon by six to seven pirates wearing dark clothes in a skiff. master increased speed and mustered crew. onboard security team released flares and when pirates continued chasing, warning shots were fired resulting in the pirates moving away.;0;1;158.744914289
