;Unnamed: 0;Unnamed: 0.1;Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area
559;559;559;2011;17;1;;BCD;13:17N;061:42E;Bulk Carrier;Cyprus;Steaming;Hijacked;6;6;;0;1;0;0;0;1;0641 UTC Steaming Hijacked Eagle Bulk Carrier Cyprus 29905 8126408 13:17N дус 061:42E (Around 417 NM East of Socotra Island, Yemen), Off Somalia Six pirates armed with guns and RPG in a skiff chased, fired upon and boarded the ship underway. They took hostage 24 crewmembers and hijacked the ship.  The vessel was released on 19.8.2011.  The crew and vessel are safe and proceeded to a safe port.  It is believed a ransom was paid for the safe release for the crew and vessel.;13.2833333333;61.7;2.0;0641 utc steaming hijacked eagle bulk carrier cyprus 29905 8126408 13:17n дус 061:42e (around 417 nm east of socotra island, yemen), off somalia six pirates armed with guns and rpg in a skiff chased, fired upon and boarded the ship underway. they took hostage 24 crewmembers and hijacked the ship.  the vessel was released on 19.8.2011.  the crew and vessel are safe and proceeded to a safe port.  it is believed a ransom was paid for the safe release for the crew and vessel.;1;0;919.977798364;754.575170629;24;33
560;560;560;2011;17;1;;BCD;18:36N;064:22E;Bulk Carrier;Mongolia;Steaming;Hijacked;-1;-1;;0;1;0;0;0;0;0700 UTC Steaming Hijacked  Hoang Son Sun Bulk Carrier Mongolia 13881 8323862 18:36N 064:22E, (Around 370 NM East of Oman) Off Somalia Pirates hijacked the vessel with her crew as hostage.  Pirates sailed the vessel towards Somali coast where it was anchored.  The vessel was released on 17.09.2011.  The crew and vessel are safe and proceeded to a safe port.  It is believed a ransom was paid for the safe release for the crew and vessel.;18.6;64.3666666667;2.0;0700 utc steaming hijacked  hoang son sun bulk carrier mongolia 13881 8323862 18:36n 064:22e, (around 370 nm east of oman) off somalia pirates hijacked the vessel with her crew as hostage.  pirates sailed the vessel towards somali coast where it was anchored.  the vessel was released on 17.09.2011.  the crew and vessel are safe and proceeded to a safe port.  it is believed a ransom was paid for the safe release for the crew and vessel.;0;0;686.30224151;605.463561141;30;36
561;561;561;2011;20;1;;BCD;15:11N;059:38E;Bulk Carrier;Togo;Steaming;Hijacked;-1;-1;;0;1;0;0;0;0;1242 UTC Steaming Hijacked Khaled Muhieddine K Bulk Carrier Togo 14383 8105650 15:11N дус 059:38E (Around 330 NM ESE of Salalah, Oman), Off Somalia Pirates armed with automatic weapons boarded and hijacked the ship with her 25 crew members as hostage. The vessel was released on 25.5.2011.  It is believed a ransom was paid for the safe release of the crew and vessel.;15.1833333333;59.6333333333;2.0;1242 utc steaming hijacked khaled muhieddine k bulk carrier togo 14383 8105650 15:11n дус 059:38e (around 330 nm ese of salalah, oman), off somalia pirates armed with automatic weapons boarded and hijacked the ship with her 25 crew members as hostage. the vessel was released on 25.5.2011.  it is believed a ransom was paid for the safe release of the crew and vessel.;1;0;631.929463864;462.085336295;27;31
562;562;562;2011;20;1;;BCD;20:09N;063:58E;Chemical Tanker;Panama;Steaming;Boarded;7;7;;0;0;0;0;0;0;1359 UTC Steaming Boarded Bunga Laurel Chemical Tanker Panama 11908 9529645 20:09N дус 063:58E (Around 273 NM SE of Ras Al Hadd, Oman), Off Somalia Seven pirates boarded the tanker underway.  The crew members locked themselves in the citadel and requested for assistance. A Malaysian auxiliary naval vessel responded with a boarding team which boarded the tanker and detained the pirates. Crew were rescued and are safe.;20.15;63.9666666667;2.0;1359 utc steaming boarded bunga laurel chemical tanker panama 11908 9529645 20:09n дус 063:58e (around 273 nm se of ras al hadd, oman), off somalia seven pirates boarded the tanker underway.  the crew members locked themselves in the citadel and requested for assistance. a malaysian auxiliary naval vessel responded with a boarding team which boarded the tanker and detained the pirates. crew were rescued and are safe.;0;0;595.346537549;489.058670056;32;35
563;563;563;2011;22;1;;BCD;01:49N;056:35E;General Cargo;Antigua and Barbuda;Steaming;Hijacked;-1;-1;;0;1;0;1;0;0;1236 UTC Steaming Hijacked Beluga Nomination General Cargo Antigua and Barbuda 6296 9356402 01:49N дус 056:35E (Around 360 NM North of Seychelles Island), Off Somalia Pirates in a skiff chased, fired upon and boarded the ship underway. The crew members locked themselves in the citadel and requested for assistance. The pirates managed to regain command of the ship.  Later, two crew members managed to escape in a lifeboat and were rescued by a warship.  Three other crew members died during the attempt to escape (one may have been shot by the pirates and two other drowned when they jumped into the sea trying to escape). The remaining seven crew members were taken hostage and the pirates sailed the ship to Somali coast where she was anchored.  The vessel was released on 13.04.2011.  It is believed a ransom was paid for the safe release of the crew and vessel.;1.81666666667;56.5833333333;2.0;1236 utc steaming hijacked beluga nomination general cargo antigua and barbuda 6296 9356402 01:49n дус 056:35e (around 360 nm north of seychelles island), off somalia pirates in a skiff chased, fired upon and boarded the ship underway. the crew members locked themselves in the citadel and requested for assistance. the pirates managed to regain command of the ship.  later, two crew members managed to escape in a lifeboat and were rescued by a warship.  three other crew members died during the attempt to escape (one may have been shot by the pirates and two other drowned when they jumped into the sea trying to escape). the remaining seven crew members were taken hostage and the pirates sailed the ship to somali coast where she was anchored.  the vessel was released on 13.04.2011.  it is believed a ransom was paid for the safe release of the crew and vessel.;0;0;723.950043059;682.230469152;12;28
564;564;564;2011;28;1;;BCD;11:17.5N;063:33.4E;Tanker;Liberia;Steaming;Boarded;-1;-1;;0;0;0;0;0;1;"0400 UTC Steaming Boarded New York Star Tanker Liberia 41966 9330355 11:17.5N дус 063:33.4E (560 NM East of Socotra Island, Yemen), Off Somalia Pirates in four skiffs launched from a mother vessel armed with RPG and guns chased the tanker underway.  The tanker increased speed, enforced anti piracy measures and all crew went into citadel.  Four unarmed security guards fired rocket flares; however pirates were able to board the tanker. Master contacted the owners from the citadel. Owners contacted the IMB Piracy Reporting Centre and requested for assistance.  The centre immediately contacted the authorities and relayed the tankerду»s request for assistance.  A Dutch warship was despatched to the location to render necessary assistance to the crew and tanker.  On 29.01.2011 at 0600 UTC the Dutch navy boarding team boarded the tanker and rescued the 23 crew and four security guards from the citadel. The pirates escaped before the arrival of the warship. The warship remained in the vicinity of the tanker.";11.2847222222;63.5511111111;2.0;"0400 utc steaming boarded new york star tanker liberia 41966 9330355 11:17.5n дус 063:33.4e (560 nm east of socotra island, yemen), off somalia pirates in four skiffs launched from a mother vessel armed with rpg and guns chased the tanker underway.  the tanker increased speed, enforced anti piracy measures and all crew went into citadel.  four unarmed security guards fired rocket flares; however pirates were able to board the tanker. master contacted the owners from the citadel. owners contacted the imb piracy reporting centre and requested for assistance.  the centre immediately contacted the authorities and relayed the tankerду»s request for assistance.  a dutch warship was despatched to the location to render necessary assistance to the crew and tanker.  on 29.01.2011 at 0600 utc the dutch navy boarding team boarded the tanker and rescued the 23 crew and four security guards from the citadel. the pirates escaped before the arrival of the warship. the warship remained in the vicinity of the tanker.";1;0;1200.36004192;992.054247663;22;35
565;565;565;2011;8;2;;BCD;12:07N;065:35E;Tanker;Italy;Steaming;Hijacked;5;5;;0;0;0;0;0;0;0450 UTC Steaming Hijacked Savina Caylyn Tanker Italy 58418 9489285 12:07N дус 065:35E (Around 490 NM NW of Minicoy Island, India), Off Somalia Five pirates in skiff armed with automatic weapons chased and fired upon the tanker underway. The pirates managed to board and hijack the tanker. The vessel was released on 21.12.2011.  The crew and vessel are safe and proceeded to a safe port.  It is believed a ransom was paid for the safe release for the crew and vessel.;12.1166666667;65.5833333333;3.0;0450 utc steaming hijacked savina caylyn tanker italy 58418 9489285 12:07n дус 065:35e (around 490 nm nw of minicoy island, india), off somalia five pirates in skiff armed with automatic weapons chased and fired upon the tanker underway. the pirates managed to board and hijack the tanker. the vessel was released on 21.12.2011.  the crew and vessel are safe and proceeded to a safe port.  it is believed a ransom was paid for the safe release for the crew and vessel.;1;0;960.478894691;954.71871418;23;37
566;566;566;2011;9;2;;BCD;21:27N;063:18E;Tanker;Greece;Steaming;Hijacked;-1;-1;;0;1;0;0;0;0;0926 UTC Steaming Hijacked Irene SL Tanker Greece 161175 9285823 21:27N дус 063:18E (Around 205 NM WNW of Ras al Hadd, Oman), Off Somalia Armed pirates chased and attacked the tanker underway. The pirates managed to board and hijack the tanker with her 25 crewmembers taken as hostages. The tanker was released on 07.04.2011.  It is believed a ransom was paid for the safe release of the crew and tanker.;21.45;63.3;3.0;0926 utc steaming hijacked irene sl tanker greece 161175 9285823 21:27n дус 063:18e (around 205 nm wnw of ras al hadd, oman), off somalia armed pirates chased and attacked the tanker underway. the pirates managed to board and hijack the tanker with her 25 crewmembers taken as hostages. the tanker was released on 07.04.2011.  it is believed a ransom was paid for the safe release of the crew and tanker.;0;0;527.722548352;370.933863454;33;35
567;567;567;2011;12;2;;BCD;20:15.43N;064:16.09E;Bulk Carrier;Malta;Steaming;Hijacked;-1;-1;;0;0;0;0;0;0;1218 UTC Steaming Hijacked Sinin Bulk Carrier Malta 30064 9274941 20:15.43N дус 064:16.09E (Around 280 NM SE of Ras al Hadd, Oman), Off Somalia Pirates hijacked the ship underway. The owners received a distress alert from the ship and informed the coalition forces. A coalition aircraft was sent to the location, which noticed two suspected pirate skiffs onboard the ship. The vessel was released on 13.8.2011.  The crew and vessel are safe and proceeded to a safe port.  It is believed a ransom was paid for the safe release for the crew and vessel.;20.2619444444;64.2691666667;3.0;1218 utc steaming hijacked sinin bulk carrier malta 30064 9274941 20:15.43n дус 064:16.09e (around 280 nm se of ras al hadd, oman), off somalia pirates hijacked the ship underway. the owners received a distress alert from the ship and informed the coalition forces. a coalition aircraft was sent to the location, which noticed two suspected pirate skiffs onboard the ship. the vessel was released on 13.8.2011.  the crew and vessel are safe and proceeded to a safe port.  it is believed a ransom was paid for the safe release for the crew and vessel.;0;0;562.842014387;511.439936463;32;36
568;568;568;2011;18;2;;BCD;18:00N;061:02E;Yacht;USA;Steaming;Hijacked;-1;-1;;0;1;0;1;0;0;1323 UTC Steaming Hijacked Quest Yacht USA - - 18:00N дус 061:02E (Around 345 NM Exn of Salalah, Oman), Off Somalia The sailing yacht was reported hijacked by pirates and four crew members taken hostage. A coalition warship intercepted the yacht and rescued the yacht.  However, the four crew were found dead.  The pirates were detained.;18.0;61.0333333333;4.0;1323 utc steaming hijacked quest yacht usa - - 18:00n дус 061:02e (around 345 nm exn of salalah, oman), off somalia the sailing yacht was reported hijacked by pirates and four crew members taken hostage. a coalition warship intercepted the yacht and rescued the yacht.  however, the four crew were found dead.  the pirates were detained.;0;0;674.427008915;345.468512406;30;32
