Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area;large_area;distance a la base de pirate
2009;13;7;;BCD;12:20.8N;043:54.3E;Tanker;Liberia;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0430 UTC Steaming Fired upon A Elephant Tanker Liberia 145661 8608028 12:20.8N _„_ 043:54.3E, Gulf of Aden Four pirates in a skiff armed with automatic weapons chased and fired upon the tanker underway. The skiff came closer and the pirates tried to hook a ladder onto the shipside. Master made evasive manoeuvres and contacted the warships for help. Due to preventive anti piracy actions, pirates aborted the attempt.;12.3355555556;43.9008333333;13.0;0430 utc steaming fired upon a elephant tanker liberia 145661 8608028 12:20.8n _„_ 043:54.3e, gulf of aden four pirates in a skiff armed with automatic weapons chased and fired upon the tanker underway. the skiff came closer and the pirates tried to hook a ladder onto the shipside. master made evasive manoeuvres and contacted the warships for help. due to preventive anti piracy actions, pirates aborted the attempt.;1;1;117.962963443;29.0063488523;3.0;7.0;G;585.531264842
2009;3;8;;BCD;13:46.50N;050:42.30E;Bulk Carrier;Togo;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1500 UTC Steaming Fired upon Rimar Bulk Carrier Togo 16021 8005549 13:46.50N _„_ 050:42.30E, Gulf of Aden Ten heavily armed pirates in two boats fired upon the ship underway. The pirates fail to board the ship due to evasive action taken by the master. All the crew and the ship_„Žs properties are safe.;13.7805555556;50.7083333333;15.0;1500 utc steaming fired upon rimar bulk carrier togo 16021 8005549 13:46.50n _„_ 050:42.30e, gulf of aden ten heavily armed pirates in two boats fired upon the ship underway. the pirates fail to board the ship due to evasive action taken by the master. all the crew and the ship_„Žs properties are safe.;0;1;499.12108505;130.930024283;5.0;19.0;G;225.080689696
2009;4;8;;BCD;13:32N;048:50E;General Cargo;Bahamas;Steaming;Fired upon;8;8;;0;0;0;0;0;0;Eight pirates armed with automatic guns in a 7-8 meter long, blue coloured wooden boat, approached the ship underway at 15-17 knots. They fired upon the ship and attempted to board her several times. Master raised alarm, increased speed, took evasive manoeuvres, activated SSAS and contacted coalition warships. Pirates aborted the attempted attack due to the ship_„Žs effective anti-piracy measures. A coalition helicopter arrived at the location at 1341 UTC.;13.5333333333;48.8333333333;15.0;eight pirates armed with automatic guns in a 7-8 meter long, blue coloured wooden boat, approached the ship underway at 15-17 knots. they fired upon the ship and attempted to board her several times. master raised alarm, increased speed, took evasive manoeuvres, activated ssas and contacted coalition warships. pirates aborted the attempted attack due to the ship_„Žs effective anti-piracy measures. a coalition helicopter arrived at the location at 1341 utc.;1;1;430.154876662;58.9194313931;5.0;15.0;G;251.532562387
2009;14;8;;BCD;12:35N;047:25E;Bulk Carrier;Turkey;Steaming;Fired upon;5;5;;0;0;1;0;0;1;0320 UTC Steaming Fired upon Elgiznur Cebi Bulk Carrier Turkey 33218 9504293 12:35N _„_ 047:25E, Gulf of Aden Five pirates armed with automatic guns and RPG in a speedboat fired upon the ship underway. Master took evasive manoeuvres to deter the pirates from boarding the ship. A coalition helicopter arrived at the scene after 40 mins and the pirates moved away. One crew injured. The master was instructed to rendezvous with a coalition warship, which sent some troops and a doctor to treat the injured crew.;12.5833333333;47.4166666667;15.0;0320 utc steaming fired upon elgiznur cebi bulk carrier turkey 33218 9504293 12:35n _„_ 047:25e, gulf of aden five pirates armed with automatic guns and rpg in a speedboat fired upon the ship underway. master took evasive manoeuvres to deter the pirates from boarding the ship. a coalition helicopter arrived at the scene after 40 mins and the pirates moved away. one crew injured. the master was instructed to rendezvous with a coalition warship, which sent some troops and a doctor to treat the injured crew.;1;1;270.954874266;115.044842993;4.0;13.0;G;238.783094037
2009;26;8;;BCD;13:08N;048:45E;General Cargo;Italy;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0829 UTC Steaming Fired upon Southern Cross General Cargo Italy 4410 9197014 13:08N _„_ 048:45E, Gulf of Aden Armed pirates in a skiff chased and fired upon the ship underway. Alarm raised, crew mustered, evasive manoeuvres adopted and distress signal sent on VHF ch.16. A warship and a military helicopter arrived at the location to render assistance and the pirates aborted the attempted attack. The ship continued passage to destination port.;13.1333333333;48.75;16.0;0829 utc steaming fired upon southern cross general cargo italy 4410 9197014 13:08n _„_ 048:45e, gulf of aden armed pirates in a skiff chased and fired upon the ship underway. alarm raised, crew mustered, evasive manoeuvres adopted and distress signal sent on vhf ch.16. a warship and a military helicopter arrived at the location to render assistance and the pirates aborted the attempted attack. the ship continued passage to destination port.;0;1;415.56638633;100.399727309;4.0;15.0;G;209.616437798
2009;16;9;;BCD;15:29N;041:34E;Tanker;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1020 UTC Steaming Attempted North Sea Tanker Singapore 59177 9384564 15:29N _„_ 041:34E, Red Sea While underway two high speedboats chased the tanker. The tanker altered course to keep the boats in the wake.  Later the boats aborted the attempt.;15.4833333333;41.5666666667;18.0;1020 utc steaming attempted north sea tanker singapore 59177 9384564 15:29n _„_ 041:34e, red sea while underway two high speedboats chased the tanker. the tanker altered course to keep the boats in the wake.  later the boats aborted the attempt.;0;1;163.54007888;103.44422946;8.0;2.0;G;945.073776818
2009;18;9;;BCD;14:20.2N;049:47.1E;Container;Liberia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0120 LT Steaming Attempted Harmony Container Liberia 10256 8513766 14:20.2N _„_ 049:47.1E, Gulf of Aden While underway, pirates in a small boat approached the ship and came as close as five meters. Alarm raised and crew alerted. Pirates aborted the attempt to board due to crew alertness.;14.3338888889;49.7836111111;18.0;0120 lt steaming attempted harmony container liberia 10256 8513766 14:20.2n _„_ 049:47.1e, gulf of aden while underway, pirates in a small boat approached the ship and came as close as five meters. alarm raised and crew alerted. pirates aborted the attempt to board due to crew alertness.;0;1;538.292703903;49.466905579;6.0;17.0;G;320.686328566
2009;19;9;;BCD;13:52N;051:07E;Bulk Carrier;Marshall Islands;Steaming;Fired upon;7;7;;0;0;0;0;0;0;0605 UTC Steaming Fired upon Harvest Moon Bulk Carrier Marshall Islands 38567 9113410 13:52N _„_ 051:07E, Gulf of Aden About seven pirates armed with guns in a six metres long, white coloured speedboat, fired upon the ship underway. They attempted to board the ship but were unable to do so due to the evasive manoeuvres and anti-piracy measures taken by the crew. Master contacted coalition forces for assistance. Pirates aborted the attempt upon seeing a coalition helicopter arriving at the scene. No injuries to crew.;13.8666666667;51.1166666667;18.0;0605 utc steaming fired upon harvest moon bulk carrier marshall islands 38567 9113410 13:52n _„_ 051:07e, gulf of aden about seven pirates armed with guns in a six metres long, white coloured speedboat, fired upon the ship underway. they attempted to board the ship but were unable to do so due to the evasive manoeuvres and anti-piracy measures taken by the crew. master contacted coalition forces for assistance. pirates aborted the attempt upon seeing a coalition helicopter arriving at the scene. no injuries to crew.;1;1;461.821676265;139.199053529;6.0;20.0;G;227.251299955
2009;19;9;;BCD;13:52.10N;051:04.17E;Chemical Tanker;Cyprus;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0550 UTC Steaming Fired upon Prisco Alexandra Chemical Tanker Cyprus 29967 9397547 13:52.10N _„_ 051:04.17E, Gulf of Aden Four pirates armed with machine guns in a six metres long, white coloured skiff, approached from a pirate mother vessel and fired upon the tanker underway. Master raised alarm, increased speed, took evasive manoeuvres, informed ships in vicinity and contacted warships for assistance. Crew mustered and activated all anti-piracy measures. A coalition helicopter arrived and pirates aborted the attack. No injuries to crew. Bridge window damaged.;13.8694444444;51.0713888889;18.0;0550 utc steaming fired upon prisco alexandra chemical tanker cyprus 29967 9397547 13:52.10n _„_ 051:04.17e, gulf of aden four pirates armed with machine guns in a six metres long, white coloured skiff, approached from a pirate mother vessel and fired upon the tanker underway. master raised alarm, increased speed, took evasive manoeuvres, informed ships in vicinity and contacted warships for assistance. crew mustered and activated all anti-piracy measures. a coalition helicopter arrived and pirates aborted the attack. no injuries to crew. bridge window damaged.;1;1;464.883835214;137.838304383;6.0;19.0;G;227.923357283
2009;19;9;;BCD;13:54.2N;051:09.8E;Bulk Carrier;Bahamas;Steaming;Attempted;6;6;;0;0;0;0;0;0;0600 UTC Steaming Attempted Danny Boy Bulk Carrier Bahamas 16960 9324722 13:54.2N _„_ 051:09.8E, Gulf of Aden About six pirates armed with guns in a small white coloured high-speedboat attempted to attack the ship underway in convoy with two other ships. Master altered course, contacted coalition warships for assistance and crew activated anti-piracy measures. Pirates chased the ship for 20 mins and aborted the attempt upon seeing the presence of a coalition helicopter.;13.9005555556;51.1522222222;18.0;0600 utc steaming attempted danny boy bulk carrier bahamas 16960 9324722 13:54.2n _„_ 051:09.8e, gulf of aden about six pirates armed with guns in a small white coloured high-speedboat attempted to attack the ship underway in convoy with two other ships. master altered course, contacted coalition warships for assistance and crew activated anti-piracy measures. pirates chased the ship for 20 mins and aborted the attempt upon seeing the presence of a coalition helicopter.;1;1;456.463860343;136.526598319;6.0;20.0;G;230.7835193
2009;20;9;;BCD;12:48.6N;048:09.3E;General Cargo;Antigua and Barbuda;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1545 LT Steaming Attempted BBC Portugal General Cargo Antigua and Barbuda 2545 9195248 12:48.6N _„_ 048:09.3E, Gulf of Aden One speedboat with seven armed pirates approached the ship underway with intend to board. Ship activated anti piracy measures, armed guards onboard fired two warning shots at the pirates.  The pirates aborted the attempt and were seen heading towards the Yemeni coast.  All ships in the vicinity and coalition warship were informed via VHF radio.;12.8016666667;48.1508333333;18.0;1545 lt steaming attempted bbc portugal general cargo antigua and barbuda 2545 9195248 12:48.6n _„_ 048:09.3e, gulf of aden one speedboat with seven armed pirates approached the ship underway with intend to board. ship activated anti piracy measures, armed guards onboard fired two warning shots at the pirates.  the pirates aborted the attempt and were seen heading towards the yemeni coast.  all ships in the vicinity and coalition warship were informed via vhf radio.;0;1;349.316153559;124.640084742;4.0;14.0;G;201.109243513
2009;26;9;;BCD;13:11.95N;049:19.14E;Bulk Carrier;Panama;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0115 UTC Steaming Fired upon Gem of Cochin Bulk Carrier Panama 37318 8015192 13:11.95N _„_ 049:19.14E, Gulf of Aden Four pirates armed with guns chased and fired upon the ship underway. Master raised alarm, increased speed, took evasive manoeuvres and contacted coalition warships for assistance. Pyrotechnic flares were fired by the master as advised by a coalition warship. The warship came to assist and the pirates aborted the attack on sighting the warship.;13.2097222222;49.3205555556;18.0;0115 utc steaming fired upon gem of cochin bulk carrier panama 37318 8015192 13:11.95n _„_ 049:19.14e, gulf of aden four pirates armed with guns chased and fired upon the ship underway. master raised alarm, increased speed, took evasive manoeuvres and contacted coalition warships for assistance. pyrotechnic flares were fired by the master as advised by a coalition warship. the warship came to assist and the pirates aborted the attack on sighting the warship.;1;1;477.897020397;115.137215044;5.0;16.0;G;213.762200546
2009;26;9;;BCD;13:11.57N;049:25.11E;Bulk Carrier;Panama;Steaming;Fired upon;8;8;;0;0;0;0;0;0;0120 UTC Steaming Fired upon Handy V Bulk Carrier Panama 35760 8209030 13:11.57N _„_ 049:25.11E, Gulf of Aden Eight pirates armed with guns in two high-powered speedboats attempted to board the ship underway.  Master raised alarm, took evasive manoeuvres, fired parachute signals, activated SSAS and contacted coalition warships for assistance. Seawater kept running on deck constantly and crew locked themselves in bridge. Pirates started firing at the bridge and a coalition warship advised that they were getting closer to the ship. Pirates aborted the attempt upon seeing the warship. A coalition helicopter carried out inspection outside the ship_„Žs superstructure along every deck and confirmed no pirates onboard.  Ship resumed course.;13.1991666667;49.4197222222;18.0;0120 utc steaming fired upon handy v bulk carrier panama 35760 8209030 13:11.57n _„_ 049:25.11e, gulf of aden eight pirates armed with guns in two high-powered speedboats attempted to board the ship underway.  master raised alarm, took evasive manoeuvres, fired parachute signals, activated ssas and contacted coalition warships for assistance. seawater kept running on deck constantly and crew locked themselves in bridge. pirates started firing at the bridge and a coalition warship advised that they were getting closer to the ship. pirates aborted the attempt upon seeing the warship. a coalition helicopter carried out inspection outside the ship_„Žs superstructure along every deck and confirmed no pirates onboard.  ship resumed course.;1;1;488.518222339;122.526749004;5.0;16.0;G;213.718568527
